HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;PSH;PSD;PSA;MaxH;MaxD;MaxA;AvgH;AvgD;AvgA
Getafe;Ath Madrid;0;3;A;0;2;A;8;7;3;3;17;7;6;3;4;3;0;0;475;34;183;45;35;18;478;353;178;5;37;188;47;354;182
Espagnol;Betis;2;2;D;1;1;D;16;6;9;4;9;12;4;8;2;1;0;0;4;35;191;39;35;193;414;367;192;42;371;201;404;357;194
Levante;Barcelona;0;2;A;0;1;A;12;16;3;7;9;11;4;7;0;1;0;0;65;5;144;625;525;142;679;543;141;72;56;146;662;532;142
Sociedad;Valencia;1;0;H;1;0;H;10;7;5;3;11;13;3;3;0;2;0;0;16;39;575;163;37;575;166;375;6;171;39;63;165;376;585
Alaves;Getafe;1;0;H;1;0;H;9;10;2;4;13;27;2;1;5;7;0;1;2;32;41;205;32;39;207;318;421;211;334;43;207;319;404
Ath Bilbao;Sevilla;2;0;H;2;0;H;15;9;6;4;12;5;8;3;1;1;0;0;17;39;475;175;375;46;17;379;492;179;403;52;173;384;481
Ath Madrid;Osasuna;1;4;A;0;1;A;15;15;2;6;12;9;7;5;2;2;0;0;14;45;8;142;48;725;139;487;758;146;52;81;14;491;775
Barcelona;Vallecano;3;0;H;1;0;H;14;15;6;4;10;7;7;5;4;2;0;0;125;6;12;126;625;105;126;594;97;131;65;12;127;612;1063
Betis;Sociedad;0;2;A;0;2;A;18;5;9;2;12;18;6;2;3;4;0;0;255;32;288;25;31;295;266;306;289;274;325;3;261;314;292
Elche;Espagnol;0;0;D;0;0;D;10;9;3;1;13;12;5;3;3;1;1;0;18;35;475;18;34;46;185;343;455;191;358;5;184;347;464
Oviedo;Celta;1;2;A;0;0;D;11;8;3;5;15;12;10;2;2;1;0;0;37;36;2;34;35;21;381;353;198;384;385;212;362;361;204
Mallorca;Levante;2;2;D;1;1;D;29;7;8;3;9;9;12;2;2;3;0;0;15;41;7;15;4;65;148;423;688;154;44;73;151;418;692
Valencia;Girona;1;3;A;0;1;A;20;18;6;5;10;8;5;4;2;0;0;0;3;35;23;285;35;235;305;358;225;319;375;244;292;362;235
Villarreal;Real Madrid;4;4;D;1;4;A;21;12;7;6;15;12;3;3;3;2;0;0;32;375;205;325;39;205;32;385;209;34;416;218;324;393;207
Girona;Oviedo;7;0;H;3;0;H;16;10;9;2;6;13;4;2;3;5;0;1;122;65;12;124;675;11;122;722;1068;125;77;13;122;713;1124
Osasuna;Villarreal;1;1;D;1;0;H;12;11;6;3;13;6;6;4;4;3;0;0;29;36;23;285;375;225;29;378;233;3;386;237;29;372;23
Sociedad;Ath Madrid;0;2;A;0;1;A;14;10;4;4;19;15;8;4;3;5;0;1;24;33;3;237;34;287;242;349;296;247;36;302;24;345;293
Levante;Elche;6;1;H;0;1;A;27;12;12;4;4;9;1;4;2;2;0;0;205;36;35;215;35;325;208;363;352;219;374;359;21;359;343
Vallecano;Ath Bilbao;0;1;A;0;0;D;17;7;4;1;6;13;8;2;1;1;0;0;288;35;238;285;35;237;287;354;245;297;362;249;288;351;241
Real Madrid;Betis;0;0;D;0;0;D;13;11;5;3;8;11;4;5;2;1;0;0;133;6;75;136;55;7;135;567;779;142;6;8;137;556;731
Getafe;Mallorca;1;2;A;0;0;D;16;9;6;4;12;10;3;4;0;2;0;0;23;325;32;23;32;325;235;321;331;24;339;336;233;322;325
Celta;Valencia;2;2;D;0;1;A;9;12;4;1;17;18;2;2;0;0;0;0;195;35;38;2;35;37;196;357;399;202;366;41;196;355;389
Espagnol;Alaves;1;1;D;0;0;D;10;14;4;4;16;10;2;6;2;1;0;0;24;33;3;245;33;287;253;334;291;256;345;3;247;334;291
Sevilla;Barcelona;1;2;A;1;1;D;15;11;6;6;11;9;6;5;2;1;0;0;4;4;18;37;4;187;398;411;183;413;433;187;389;411;183
