HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;PSH;PSD;PSA;MaxH;MaxD;MaxA;AvgH;AvgD;AvgA
Vallecano;Betis;2;2;D;2;0;H;20;10;6;3;8;18;10;7;1;3;0;0;3;32;24;3;32;25;314;307;257;314;324;257;305;313;248
Osasuna;Ath Madrid;2;0;H;1;0;H;9;9;3;5;12;11;3;5;1;1;0;0;36;33;21;39;33;205;388;334;209;39;345;214;374;33;208
Espanol;Barcelona;0;2;A;0;0;D;9;12;1;4;8;10;3;3;2;2;1;0;9;575;13;10;55;129;905;581;131;105;629;132;934;576;13
Getafe;Ath Bilbao;0;2;A;0;0;D;11;9;1;2;10;7;2;5;1;0;0;0;32;275;263;35;263;263;365;258;269;365;275;275;34;265;264
Ath Madrid;Betis;4;1;H;2;0;H;20;12;11;7;12;9;7;4;1;1;0;0;191;36;38;191;38;38;194;393;378;209;393;385;195;372;369
Barcelona;Villarreal;2;3;A;2;1;H;24;7;9;3;14;9;11;3;2;0;0;0;183;41;375;187;41;39;187;425;377;19;433;393;185;415;37
Celta;Vallecano;1;2;A;1;2;A;24;7;7;2;10;17;9;2;2;3;0;0;175;39;433;175;39;46;18;402;431;183;402;46;178;391;432
Levante;Elche;0;1;A;0;1;A;12;11;3;4;15;12;9;2;2;2;0;0;29;35;235;28;34;25;292;349;238;301;36;25;29;345;239
Mallorca;Getafe;1;2;A;0;0;D;7;10;1;4;14;9;3;4;2;2;0;0;2;32;42;2;32;433;201;331;426;21;331;433;201;32;416
Osasuna;Espanol;2;0;H;1;0;H;16;16;3;6;11;5;8;6;1;1;0;0;18;33;475;185;34;475;183;36;468;188;36;484;183;348;459
Sevilla;Real Madrid;0;2;A;0;0;D;6;16;1;6;7;9;1;7;0;1;2;0;42;4;175;433;39;175;425;407;18;433;407;192;413;399;178
Sociedad;Girona;3;2;H;2;1;H;15;9;9;5;10;9;9;2;1;3;0;0;205;31;41;21;31;39;213;306;42;221;325;42;213;308;388
Valencia;Ath Bilbao;0;1;A;0;0;D;6;10;2;4;10;16;5;3;3;1;0;0;22;3;38;225;3;38;229;291;394;235;322;394;224;299;373
Oviedo;Alaves;0;1;A;0;1;A;7;14;1;4;12;24;5;9;0;2;0;0;6;375;16;6;375;162;601;382;16;602;4;167;573;384;162
Betis;Valencia;1;1;D;1;0;H;14;9;4;2;8;12;3;2;1;2;0;0;191;375;375;195;375;375;198;392;372;203;392;381;196;378;366
Real Madrid;Sociedad;2;0;H;1;0;H;16;9;8;1;5;7;11;4;0;0;0;0;142;5;65;14;5;7;144;512;673;146;53;75;142;504;672
Espanol;Levante;2;0;H;0;0;D;8;10;3;4;12;11;3;6;3;2;0;0;138;475;8;133;5;95;14;49;836;143;52;95;138;488;83
Elche;Oviedo;3;0;H;3;0;H;16;6;6;2;11;16;3;4;0;1;0;0;13;55;95;13;55;11;133;552;962;136;575;11;132;542;94
Alaves;Osasuna;1;1;D;0;0;D;14;19;5;5;15;6;5;9;2;2;0;0;32;32;235;32;32;24;324;33;238;342;333;24;32;32;236
Getafe;Celta;1;2;A;1;1;D;6;15;1;8;13;10;2;6;3;4;1;0;41;375;185;42;36;19;432;376;185;453;376;19;422;365;186
Vallecano;Mallorca;0;0;D;0;0;D;27;9;8;2;9;14;11;2;2;2;0;0;153;42;625;155;4;65;156;419;63;158;427;7;153;41;646
Girona;Ath Madrid;0;4;A;0;0;D;2;19;1;11;13;11;1;8;0;1;0;0;38;375;191;41;375;187;385;38;195;41;389;202;371;375;195
Villarreal;Sevilla;4;2;H;3;1;H;12;17;7;6;8;14;3;5;0;1;0;0;148;5;6;147;5;65;147;501;637;15;504;658;146;489;615
Ath Bilbao;Barcelona;0;3;A;0;2;A;10;13;1;4;21;10;2;6;1;0;0;0;32;375;21;33;38;205;332;375;215;335;389;218;322;375;211
